Date,OrderID,Product,Category,Region,Quantity,UnitPrice,Revenue,Cost,Profit,Discount,CustomerID,CustomerSegment
2024-07-13,ORD-13650,Winter Hoodie,Clothing,Asia Pacific,1,62.8,62.8,20.45,42.35,0.0,CUST-1638,Consumer
2024-07-13,ORD-20210,Premium Jacket,Clothing,North America,1,251.8,251.8,68.93,182.87,20.0,CUST-1896,Government
2024-07-13,ORD-19646,Premium Jacket,Clothing,North America,3,222.61,667.83,216.06,451.77,15.0,CUST-2115,Consumer
2024-07-13,ORD-21322,Air Purifier,Home & Office,North America,6,235.59,1413.54,589.74,823.8,0.0,CUST-2506,SMB
2024-07-13,ORD-15812,Premium Jacket,Clothing,North America,5,218.09,1090.45,350.0,740.45,0.0,CUST-4422,Enterprise
2024-07-13,ORD-16305,Sports Shorts,Clothing,North America,5,39.16,195.8,60.65,135.15,25.0,CUST-4727,Government
2024-07-13,ORD-16149,Sunglasses,Accessories,North America,2,71.02,142.04,37.42,104.62,0.0,CUST-3385,Consumer
2024-07-13,ORD-15994,Project Mgmt Tool,Software & Services,North America,8,144.7,1157.6,183.2,974.4,0.0,CUST-1779,SMB
2024-07-13,ORD-14090,Backpack Elite,Accessories,North America,2,87.64,175.28,67.6,107.68,0.0,CUST-3800,Consumer
2024-07-13,ORD-14897,Sports Shorts,Clothing,Latin America,4,34.3,137.2,47.56,89.64,15.0,CUST-2568,Consumer
2024-07-13,ORD-10198,Phone Case Premium,Accessories,North America,6,30.01,180.06,40.14,139.92,25.0,CUST-1685,Enterprise
2024-07-13,ORD-21351,VPN Annual Sub,Software & Services,Asia Pacific,1,72.83,72.83,10.05,62.78,0.0,CUST-3992,Enterprise
2024-07-13,ORD-19411,Mechanical Keyboard,Electronics,North America,1,142.93,142.93,60.21,82.72,0.0,CUST-3249,Consumer
2024-07-13,ORD-18060,Portable SSD 1TB,Electronics,Asia Pacific,2,113.69,227.38,105.18,122.2,0.0,CUST-2716,Enterprise
2024-07-13,ORD-13790,Gaming Mouse,Electronics,North America,10,77.88,778.8,271.7,507.1,0.0,CUST-2977,SMB
2024-07-13,ORD-13376,LED Desk Lamp,Home & Office,Europe,4,58.68,234.72,57.72,177.0,0.0,CUST-3503,Enterprise
2024-07-13,ORD-19106,VPN Annual Sub,Software & Services,North America,3,96.85,290.55,30.87,259.68,0.0,CUST-1296,Consumer
2024-07-14,ORD-12797,Portable SSD 1TB,Electronics,North America,5,114.87,574.35,276.55,297.8,20.0,CUST-1858,SMB
2024-07-14,ORD-18022,Cloud Storage Plan,Software & Services,Asia Pacific,1,98.55,98.55,15.36,83.19,5.0,CUST-1142,Consumer
2024-07-14,ORD-13019,Design Suite License,Software & Services,North America,1,384.34,384.34,47.23,337.11,0.0,CUST-1926,SMB
2024-07-14,ORD-17057,Portable SSD 1TB,Electronics,Asia Pacific,3,113.21,339.63,166.56,173.07,0.0,CUST-3137,Enterprise
2024-07-14,ORD-17897,Design Suite License,Software & Services,Asia Pacific,1,274.39,274.39,47.0,227.39,15.0,CUST-2364,Enterprise
2024-07-14,ORD-14918,Air Purifier,Home & Office,Europe,2,259.88,519.76,190.9,328.86,0.0,CUST-2295,Consumer
2024-07-14,ORD-16356,Smart Watch Ultra,Electronics,Asia Pacific,1,352.26,352.26,201.07,151.19,0.0,CUST-2698,Enterprise
2024-07-14,ORD-13008,Design Suite License,Software & Services,Middle East,1,365.42,365.42,43.84,321.58,0.0,CUST-2676,Enterprise
2024-07-14,ORD-10013,Smart Watch Ultra,Electronics,Asia Pacific,1,345.67,345.67,203.59,142.08,0.0,CUST-2959,SMB
2024-07-14,ORD-15911,Project Mgmt Tool,Software & Services,Latin America,2,142.46,284.92,43.34,241.58,0.0,CUST-4033,SMB
2024-07-14,ORD-21483,LED Desk Lamp,Home & Office,Asia Pacific,9,42.38,381.42,130.14,251.28,0.0,CUST-3917,Consumer
2024-07-14,ORD-16434,VPN Annual Sub,Software & Services,Latin America,3,73.18,219.54,30.21,189.33,0.0,CUST-3269,SMB
2024-07-14,ORD-18990,Running Shoes,Clothing,North America,3,176.71,530.13,142.8,387.33,0.0,CUST-4990,SMB
2024-07-14,ORD-18266,Coffee Maker Pro,Home & Office,Europe,1,167.81,167.81,67.55,100.26,0.0,CUST-2074,Consumer
2024-07-14,ORD-13232,Winter Hoodie,Clothing,North America,1,78.72,78.72,20.22,58.5,15.0,CUST-4478,Enterprise
2024-07-14,ORD-13164,VPN Annual Sub,Software & Services,Asia Pacific,1,86.37,86.37,10.07,76.3,0.0,CUST-4445,Enterprise
2024-07-14,ORD-19783,Gaming Mouse,Electronics,Asia Pacific,1,81.86,81.86,28.02,53.84,0.0,CUST-2438,Government
2024-07-15,ORD-12630,Design Suite License,Software & Services,North America,1,353.25,353.25,43.59,309.66,20.0,CUST-4125,Consumer
2024-07-15,ORD-17815,Ergonomic Chair,Home & Office,North America,2,480.35,960.7,411.16,549.54,5.0,CUST-2884,Consumer
2024-07-15,ORD-18716,VPN Annual Sub,Software & Services,North America,5,90.06,450.3,50.65,399.65,25.0,CUST-4148,Enterprise
2024-07-15,ORD-17133,VPN Annual Sub,Software & Services,North America,5,80.58,402.9,48.9,354.0,0.0,CUST-2424,Consumer
2024-07-15,ORD-13675,Mechanical Keyboard,Electronics,Europe,2,185.54,371.08,120.08,251.0,0.0,CUST-2048,Consumer
2024-07-15,ORD-11907,Bookshelf Organizer,Home & Office,Europe,6,104.4,626.4,225.72,400.68,0.0,CUST-3288,SMB
2024-07-15,ORD-12799,Sports Shorts,Clothing,Asia Pacific,2,38.05,76.1,25.12,50.98,25.0,CUST-1464,Government
2024-07-15,ORD-17570,Gaming Mouse,Electronics,Europe,1,86.13,86.13,28.63,57.5,10.0,CUST-2312,Government
2024-07-15,ORD-12418,Standing Desk,Home & Office,Latin America,1,504.65,504.65,326.68,177.97,0.0,CUST-4394,Enterprise
2024-07-15,ORD-14963,Mechanical Keyboard,Electronics,Latin America,3,118.99,356.97,180.87,176.1,0.0,CUST-2582,Consumer
2024-07-15,ORD-15135,VPN Annual Sub,Software & Services,Europe,1,112.05,112.05,10.5,101.55,0.0,CUST-4117,SMB
2024-07-15,ORD-19782,Wireless Earbuds,Electronics,North America,2,78.97,157.94,64.16,93.78,15.0,CUST-3108,Enterprise
2024-07-15,ORD-18422,Ergonomic Chair,Home & Office,Asia Pacific,1,401.95,401.95,215.61,186.34,0.0,CUST-3227,Enterprise
2024-07-15,ORD-10107,Standing Desk,Home & Office,Europe,1,700.1,700.1,309.39,390.71,0.0,CUST-4021,Consumer
2024-07-15,ORD-17703,Denim Jeans,Clothing,Latin America,2,64.58,129.16,49.18,79.98,0.0,CUST-2801,SMB
2024-07-15,ORD-13932,USB-C Hub,Electronics,North America,1,64.43,64.43,18.81,45.62,0.0,CUST-4436,Consumer
2024-07-15,ORD-14192,Sports Shorts,Clothing,Europe,1,48.88,48.88,12.53,36.35,0.0,CUST-3326,SMB
2024-07-15,ORD-15469,Gaming Mouse,Electronics,Asia Pacific,1,67.76,67.76,27.94,39.82,0.0,CUST-4527,SMB
2024-07-16,ORD-12096,Coffee Maker Pro,Home & Office,North America,2,159.12,318.24,126.98,191.26,0.0,CUST-3999,Government
2024-07-16,ORD-19475,Smart Watch Ultra,Electronics,Europe,2,426.94,853.88,401.42,452.46,0.0,CUST-2402,SMB
2024-07-16,ORD-11451,Air Purifier,Home & Office,Asia Pacific,2,196.83,393.66,190.4,203.26,0.0,CUST-1099,Consumer
2024-07-16,ORD-14133,Gaming Mouse,Electronics,Europe,2,92.86,185.72,58.36,127.36,0.0,CUST-1732,Consumer
2024-07-16,ORD-20060,Cloud Storage Plan,Software & Services,Asia Pacific,5,119.89,599.45,75.55,523.9,0.0,CUST-2050,Consumer
2024-07-16,ORD-10707,Coffee Maker Pro,Home & Office,Europe,2,178.68,357.36,133.04,224.32,0.0,CUST-1157,SMB
2024-07-16,ORD-14445,Sunglasses,Accessories,North America,1,70.71,70.71,17.29,53.42,15.0,CUST-2277,SMB
2024-07-16,ORD-11807,USB-C Hub,Electronics,Asia Pacific,6,52.43,314.58,110.76,203.82,0.0,CUST-2863,Consumer
2024-07-16,ORD-14526,Air Purifier,Home & Office,North America,1,245.61,245.61,99.3,146.31,0.0,CUST-3816,Consumer
2024-07-16,ORD-21223,Mechanical Keyboard,Electronics,North America,1,135.81,135.81,58.06,77.75,10.0,CUST-1603,Enterprise
2024-07-16,ORD-12757,USB-C Hub,Electronics,North America,3,61.48,184.44,56.4,128.04,0.0,CUST-1328,SMB
2024-07-16,ORD-21603,Premium Jacket,Clothing,Latin America,3,179.41,538.23,211.08,327.15,0.0,CUST-4113,SMB
2024-07-16,ORD-15639,VPN Annual Sub,Software & Services,North America,7,98.25,687.75,71.47,616.28,0.0,CUST-1570,SMB
2024-07-16,ORD-21328,Laptop Pro X1,Electronics,North America,1,1007.95,1007.95,606.34,401.61,15.0,CUST-1963,Enterprise
2024-07-16,ORD-19478,Premium Jacket,Clothing,Asia Pacific,1,189.67,189.67,75.32,114.35,0.0,CUST-1209,Enterprise
2024-07-16,ORD-17003,Bookshelf Organizer,Home & Office,Europe,1,114.51,114.51,39.55,74.96,0.0,CUST-3205,Enterprise
2024-07-16,ORD-12033,Winter Hoodie,Clothing,Asia Pacific,3,55.58,166.74,65.82,100.92,0.0,CUST-2635,SMB
2024-07-16,ORD-21906,Portable SSD 1TB,Electronics,Europe,1,135.43,135.43,57.09,78.34,0.0,CUST-3927,Enterprise
2024-07-16,ORD-10326,Mechanical Keyboard,Electronics,Asia Pacific,1,149.9,149.9,55.39,94.51,15.0,CUST-4437,Enterprise
2024-07-16,ORD-16367,Smart Watch Ultra,Electronics,Europe,1,463.05,463.05,195.94,267.11,0.0,CUST-2772,SMB
2024-07-17,ORD-19000,Backpack Elite,Accessories,Latin America,6,84.82,508.92,210.78,298.14,0.0,CUST-4703,Consumer
2024-07-17,ORD-20231,Denim Jeans,Clothing,Latin America,1,66.97,66.97,24.34,42.63,0.0,CUST-4132,Enterprise
2024-07-17,ORD-19486,Smart Watch Ultra,Electronics,North America,1,354.39,354.39,202.53,151.86,0.0,CUST-2772,Government
2024-07-17,ORD-11425,Laptop Pro X1,Electronics,Europe,1,1209.47,1209.47,650.1,559.37,20.0,CUST-2694,SMB
2024-07-17,ORD-12915,Standing Desk,Home & Office,Europe,1,650.02,650.02,315.26,334.76,20.0,CUST-3916,Enterprise
2024-07-17,ORD-21440,Coffee Maker Pro,Home & Office,North America,1,160.93,160.93,64.65,96.28,0.0,CUST-1710,SMB
2024-07-17,ORD-17286,Phone Case Premium,Accessories,North America,2,25.64,51.28,14.12,37.16,0.0,CUST-3503,SMB
2024-07-17,ORD-21048,VPN Annual Sub,Software & Services,North America,8,87.53,700.24,79.92,620.32,0.0,CUST-3856,Consumer
2024-07-17,ORD-21419,Laptop Pro X1,Electronics,Europe,3,1280.58,3841.74,1854.03,1987.71,0.0,CUST-1074,Government
2024-07-17,ORD-12114,Gaming Mouse,Electronics,North America,1,70.35,70.35,29.38,40.97,0.0,CUST-3472,Government
2024-07-17,ORD-20272,Travel Mug,Accessories,North America,5,22.02,110.1,31.35,78.75,5.0,CUST-3219,Enterprise
2024-07-17,ORD-19648,Winter Hoodie,Clothing,Asia Pacific,1,57.04,57.04,20.51,36.53,0.0,CUST-4817,Consumer
2024-07-17,ORD-18400,Smart Watch Ultra,Electronics,Latin America,1,321.0,321.0,200.01,120.99,0.0,CUST-1800,SMB
2024-07-17,ORD-12394,Mechanical Keyboard,Electronics,Europe,7,186.66,1306.62,390.67,915.95,0.0,CUST-3500,SMB
2024-07-17,ORD-15685,Project Mgmt Tool,Software & Services,Latin America,1,152.3,152.3,22.08,130.22,0.0,CUST-2201,SMB
2024-07-17,ORD-16239,USB-C Hub,Electronics,Asia Pacific,4,45.23,180.92,68.88,112.04,0.0,CUST-3849,Enterprise
2024-07-18,ORD-16870,Phone Case Premium,Accessories,Europe,2,32.34,64.68,13.74,50.94,10.0,CUST-3773,Government
2024-07-18,ORD-18467,Winter Hoodie,Clothing,North America,1,69.85,69.85,21.83,48.02,0.0,CUST-2990,Consumer
2024-07-18,ORD-21125,Air Purifier,Home & Office,Europe,1,254.33,254.33,95.97,158.36,0.0,CUST-1300,SMB
2024-07-18,ORD-16114,Standing Desk,Home & Office,Middle East,1,633.61,633.61,327.5,306.11,0.0,CUST-4054,Enterprise
2024-07-18,ORD-15667,USB-C Hub,Electronics,Europe,4,72.26,289.04,73.56,215.48,20.0,CUST-2229,Enterprise
2024-07-18,ORD-20831,Ergonomic Chair,Home & Office,North America,1,450.35,450.35,219.75,230.6,0.0,CUST-3073,Consumer
2024-07-18,ORD-16793,Winter Hoodie,Clothing,Europe,3,71.58,214.74,61.17,153.57,25.0,CUST-4734,SMB
2024-07-18,ORD-10717,Smart Watch Ultra,Electronics,North America,3,436.77,1310.31,594.0,716.31,0.0,CUST-3453,SMB
2024-07-18,ORD-18806,Ergonomic Chair,Home & Office,Europe,1,481.61,481.61,215.24,266.37,0.0,CUST-4913,SMB
2024-07-18,ORD-11171,Laptop Pro X1,Electronics,Europe,1,1251.98,1251.98,634.55,617.43,0.0,CUST-4907,Enterprise
2024-07-18,ORD-19272,USB-C Hub,Electronics,Europe,1,65.65,65.65,18.2,47.45,0.0,CUST-1502,SMB
2024-07-18,ORD-18793,Leather Wallet,Accessories,Asia Pacific,10,46.71,467.1,164.3,302.8,5.0,CUST-4103,Enterprise
2024-07-18,ORD-20612,Gaming Mouse,Electronics,Europe,1,100.13,100.13,27.71,72.42,0.0,CUST-4341,Enterprise
2024-07-18,ORD-17964,Running Shoes,Clothing,North America,1,162.52,162.52,46.59,115.93,0.0,CUST-2079,SMB
2024-07-18,ORD-20189,Leather Wallet,Accessories,Europe,9,59.2,532.8,150.48,382.32,15.0,CUST-1898,Consumer
2024-07-18,ORD-10890,Bookshelf Organizer,Home & Office,North America,2,108.8,217.6,74.4,143.2,0.0,CUST-2626,Consumer
2024-07-19,ORD-15424,Winter Hoodie,Clothing,Asia Pacific,2,64.41,128.82,43.94,84.88,0.0,CUST-1332,SMB
2024-07-19,ORD-17079,USB-C Hub,Electronics,Europe,7,52.69,368.83,123.76,245.07,0.0,CUST-2580,SMB
2024-07-19,ORD-13581,Project Mgmt Tool,Software & Services,Asia Pacific,1,136.99,136.99,22.09,114.9,15.0,CUST-4004,Consumer
2024-07-19,ORD-16065,Wireless Earbuds,Electronics,Asia Pacific,1,69.27,69.27,32.82,36.45,0.0,CUST-3296,Enterprise
2024-07-19,ORD-12194,USB-C Hub,Electronics,Latin America,1,51.17,51.17,18.0,33.17,20.0,CUST-2873,Consumer
2024-07-19,ORD-19081,Wireless Earbuds,Electronics,Europe,1,100.94,100.94,32.25,68.69,0.0,CUST-1491,Enterprise
2024-07-19,ORD-11505,Mechanical Keyboard,Electronics,North America,1,141.36,141.36,58.47,82.89,0.0,CUST-4379,Government
2024-07-19,ORD-10902,Travel Mug,Accessories,North America,4,22.8,91.2,24.88,66.32,0.0,CUST-4731,Consumer
2024-07-19,ORD-18854,Running Shoes,Clothing,North America,2,138.64,277.28,94.56,182.72,0.0,CUST-1811,Consumer
2024-07-19,ORD-12257,USB-C Hub,Electronics,North America,5,58.44,292.2,88.2,204.0,20.0,CUST-2957,Consumer
2024-07-19,ORD-18159,Winter Hoodie,Clothing,Europe,3,83.16,249.48,63.18,186.3,0.0,CUST-4497,Consumer
2024-07-19,ORD-13375,Gaming Mouse,Electronics,North America,2,85.21,170.42,55.78,114.64,0.0,CUST-4551,SMB
2024-07-19,ORD-17214,USB-C Hub,Electronics,Asia Pacific,10,51.19,511.9,184.4,327.5,0.0,CUST-3811,SMB
2024-07-19,ORD-14944,Design Suite License,Software & Services,Asia Pacific,5,254.06,1270.3,232.25,1038.05,0.0,CUST-4139,Consumer
2024-07-20,ORD-18699,Winter Hoodie,Clothing,Asia Pacific,2,58.44,116.88,40.22,76.66,0.0,CUST-2043,Consumer
2024-07-20,ORD-17583,Casual T-Shirt,Clothing,Europe,4,38.15,152.6,36.44,116.16,0.0,CUST-4171,Consumer
2024-07-20,ORD-15867,Smart Watch Ultra,Electronics,North America,2,397.92,795.84,388.74,407.1,0.0,CUST-3879,Enterprise
2024-07-20,ORD-15795,USB-C Hub,Electronics,Asia Pacific,1,54.8,54.8,18.7,36.1,0.0,CUST-3149,Enterprise
2024-07-20,ORD-15742,Winter Hoodie,Clothing,Middle East,2,76.49,152.98,43.96,109.02,0.0,CUST-3076,Enterprise
2024-07-20,ORD-15028,Design Suite License,Software & Services,North America,1,359.97,359.97,46.0,313.97,15.0,CUST-4459,Consumer
2024-07-20,ORD-15340,Smart Watch Ultra,Electronics,Asia Pacific,1,308.23,308.23,201.97,106.26,25.0,CUST-4080,Consumer
2024-07-20,ORD-16310,Casual T-Shirt,Clothing,Asia Pacific,1,28.74,28.74,9.16,19.58,0.0,CUST-1526,Consumer
2024-07-20,ORD-18746,USB-C Hub,Electronics,North America,4,49.37,197.48,71.44,126.04,10.0,CUST-4804,Consumer
2024-07-20,ORD-11846,Travel Mug,Accessories,Asia Pacific,2,20.57,41.14,12.44,28.7,0.0,CUST-1173,SMB
2024-07-21,ORD-14842,Winter Hoodie,Clothing,North America,2,71.2,142.4,42.28,100.12,0.0,CUST-1866,Consumer
2024-07-21,ORD-15726,Gaming Mouse,Electronics,Europe,6,82.45,494.7,163.62,331.08,0.0,CUST-4306,Government
2024-07-21,ORD-19181,Sports Shorts,Clothing,North America,2,40.98,81.96,22.9,59.06,0.0,CUST-2553,Consumer
2024-07-21,ORD-16903,Travel Mug,Accessories,North America,3,22.55,67.65,18.66,48.99,5.0,CUST-4738,Consumer
2024-07-21,ORD-10425,Backpack Elite,Accessories,Middle East,3,116.88,350.64,100.08,250.56,0.0,CUST-2460,Consumer
2024-07-21,ORD-20832,Running Shoes,Clothing,Europe,1,155.37,155.37,46.22,109.15,20.0,CUST-3455,SMB
2024-07-21,ORD-19618,Coffee Maker Pro,Home & Office,Europe,1,168.26,168.26,62.65,105.61,0.0,CUST-3835,Consumer
2024-07-21,ORD-11818,Denim Jeans,Clothing,Asia Pacific,3,69.96,209.88,72.39,137.49,10.0,CUST-4205,Enterprise
2024-07-21,ORD-20269,Denim Jeans,Clothing,Europe,3,69.7,209.1,73.92,135.18,0.0,CUST-1485,Government
2024-07-21,ORD-12555,Air Purifier,Home & Office,North America,1,209.96,209.96,94.39,115.57,0.0,CUST-3491,Consumer
2024-07-21,ORD-15762,Portable SSD 1TB,Electronics,North America,2,129.67,259.34,105.94,153.4,0.0,CUST-4179,Consumer
2024-07-21,ORD-13796,Phone Case Premium,Accessories,Europe,4,35.26,141.04,28.0,113.04,0.0,CUST-4605,SMB
2024-07-22,ORD-15300,LED Desk Lamp,Home & Office,North America,4,50.19,200.76,59.44,141.32,0.0,CUST-2097,SMB
2024-07-22,ORD-21608,Coffee Maker Pro,Home & Office,North America,4,180.76,723.04,260.08,462.96,0.0,CUST-2634,Consumer
2024-07-22,ORD-21080,Portable SSD 1TB,Electronics,North America,2,140.87,281.74,108.38,173.36,25.0,CUST-3726,Enterprise
2024-07-22,ORD-13419,Travel Mug,Accessories,Asia Pacific,1,19.35,19.35,6.03,13.32,0.0,CUST-3786,Consumer
2024-07-22,ORD-21129,Casual T-Shirt,Clothing,Asia Pacific,2,25.7,51.4,18.06,33.34,0.0,CUST-3603,Consumer
2024-07-22,ORD-13727,Standing Desk,Home & Office,Europe,1,800.46,800.46,314.22,486.24,0.0,CUST-3511,Enterprise
2024-07-22,ORD-21183,Mechanical Keyboard,Electronics,Latin America,4,113.16,452.64,226.96,225.68,0.0,CUST-4802,Consumer
2024-07-22,ORD-16936,Casual T-Shirt,Clothing,Asia Pacific,1,30.85,30.85,9.09,21.76,5.0,CUST-1820,SMB
2024-07-22,ORD-17239,Smart Watch Ultra,Electronics,North America,3,342.06,1026.18,565.05,461.13,0.0,CUST-3722,Enterprise
2024-07-22,ORD-17981,Running Shoes,Clothing,Asia Pacific,4,128.96,515.84,191.8,324.04,0.0,CUST-2125,Government
2024-07-22,ORD-14798,Leather Wallet,Accessories,North America,1,53.99,53.99,15.54,38.45,0.0,CUST-3386,SMB
2024-07-22,ORD-20450,Cloud Storage Plan,Software & Services,North America,6,102.08,612.48,92.1,520.38,25.0,CUST-1601,Consumer
2024-07-22,ORD-16580,Leather Wallet,Accessories,Europe,1,58.75,58.75,16.59,42.16,0.0,CUST-3812,Enterprise
2024-07-22,ORD-21968,Design Suite License,Software & Services,Europe,1,377.3,377.3,44.23,333.07,0.0,CUST-2968,Consumer
2024-07-22,ORD-19099,Sports Shorts,Clothing,Europe,5,43.34,216.7,58.65,158.05,15.0,CUST-2929,Government
2024-07-22,ORD-19622,USB-C Hub,Electronics,Asia Pacific,2,48.65,97.3,36.28,61.02,0.0,CUST-3825,SMB
2024-07-22,ORD-14180,Sunglasses,Accessories,North America,1,62.09,62.09,17.73,44.36,0.0,CUST-2422,SMB
2024-07-23,ORD-19413,Gaming Mouse,Electronics,Asia Pacific,3,73.57,220.71,83.49,137.22,0.0,CUST-1888,SMB
2024-07-23,ORD-14187,Denim Jeans,Clothing,North America,3,82.13,246.39,73.44,172.95,25.0,CUST-2769,Consumer
2024-07-23,ORD-17012,Cloud Storage Plan,Software & Services,Asia Pacific,4,83.43,333.72,58.76,274.96,0.0,CUST-3721,Consumer
2024-07-23,ORD-19727,LED Desk Lamp,Home & Office,North America,8,56.57,452.56,119.04,333.52,0.0,CUST-1503,Government
2024-07-23,ORD-17675,Laptop Pro X1,Electronics,North America,1,896.91,896.91,610.9,286.01,0.0,CUST-4292,Government
2024-07-23,ORD-10543,Mechanical Keyboard,Electronics,Europe,1,147.67,147.67,59.97,87.7,0.0,CUST-1442,Consumer
2024-07-23,ORD-17054,Smart Watch Ultra,Electronics,Asia Pacific,1,325.8,325.8,196.5,129.3,0.0,CUST-3384,Consumer
2024-07-23,ORD-20715,Phone Case Premium,Accessories,Asia Pacific,1,25.69,25.69,7.11,18.58,0.0,CUST-2952,SMB
2024-07-23,ORD-11352,Ergonomic Chair,Home & Office,Asia Pacific,1,440.65,440.65,209.1,231.55,0.0,CUST-2899,Consumer
2024-07-23,ORD-19742,Gaming Mouse,Electronics,Europe,1,88.65,88.65,26.74,61.91,0.0,CUST-4368,Enterprise
2024-07-23,ORD-14867,Premium Jacket,Clothing,Europe,6,207.09,1242.54,418.2,824.34,0.0,CUST-1758,Consumer
2024-07-23,ORD-12925,Design Suite License,Software & Services,North America,1,334.81,334.81,44.59,290.22,0.0,CUST-3087,SMB
2024-07-23,ORD-12876,Mechanical Keyboard,Electronics,North America,1,128.86,128.86,56.29,72.57,0.0,CUST-4315,SMB
2024-07-24,ORD-13674,Casual T-Shirt,Clothing,Europe,8,39.15,313.2,74.48,238.72,0.0,CUST-3573,Enterprise
2024-07-24,ORD-17985,Air Purifier,Home & Office,Europe,3,288.74,866.22,273.75,592.47,0.0,CUST-2483,Consumer
2024-07-24,ORD-21862,Running Shoes,Clothing,Europe,4,160.56,642.24,189.92,452.32,0.0,CUST-1907,SMB
2024-07-24,ORD-19884,Backpack Elite,Accessories,North America,1,115.88,115.88,34.36,81.52,0.0,CUST-4882,SMB
2024-07-24,ORD-10212,USB-C Hub,Electronics,Asia Pacific,3,52.22,156.66,55.05,101.61,0.0,CUST-1166,Consumer
2024-07-24,ORD-21434,Bookshelf Organizer,Home & Office,Europe,2,109.36,218.72,75.96,142.76,0.0,CUST-2876,Government
2024-07-24,ORD-13264,Gaming Mouse,Electronics,Europe,4,94.67,378.68,108.76,269.92,0.0,CUST-4667,SMB
2024-07-24,ORD-13078,Wireless Earbuds,Electronics,Asia Pacific,4,84.3,337.2,122.88,214.32,0.0,CUST-2538,SMB
2024-07-24,ORD-20398,Smart Watch Ultra,Electronics,North America,3,365.03,1095.09,602.58,492.51,0.0,CUST-3758,Enterprise
2024-07-24,ORD-11983,Air Purifier,Home & Office,North America,2,239.37,478.74,180.6,298.14,0.0,CUST-1517,Enterprise
2024-07-25,ORD-13748,Laptop Pro X1,Electronics,Middle East,2,1033.18,2066.36,1291.76,774.6,0.0,CUST-2965,SMB
2024-07-25,ORD-11501,Smart Watch Ultra,Electronics,Latin America,1,337.01,337.01,188.3,148.71,0.0,CUST-4226,SMB
2024-07-25,ORD-13821,Smart Watch Ultra,Electronics,Europe,3,441.09,1323.27,559.74,763.53,0.0,CUST-3547,Government
2024-07-25,ORD-11984,Winter Hoodie,Clothing,Europe,4,71.54,286.16,85.88,200.28,25.0,CUST-1845,Enterprise
2024-07-25,ORD-21773,Coffee Maker Pro,Home & Office,Europe,2,156.82,313.64,136.42,177.22,5.0,CUST-1942,Government
2024-07-25,ORD-18591,Gaming Mouse,Electronics,North America,1,78.24,78.24,28.03,50.21,25.0,CUST-1165,SMB
2024-07-25,ORD-13422,Standing Desk,Home & Office,North America,2,541.61,1083.22,638.0,445.22,0.0,CUST-3295,Government
2024-07-25,ORD-10599,Mechanical Keyboard,Electronics,Europe,2,164.24,328.48,116.94,211.54,0.0,CUST-1157,SMB
2024-07-25,ORD-13562,Gaming Mouse,Electronics,Europe,1,90.84,90.84,26.8,64.04,0.0,CUST-1277,Enterprise
2024-07-25,ORD-18020,VPN Annual Sub,Software & Services,Asia Pacific,1,77.96,77.96,9.78,68.18,10.0,CUST-2760,Consumer
2024-07-25,ORD-19929,Running Shoes,Clothing,Middle East,2,146.73,293.46,95.28,198.18,20.0,CUST-1591,Consumer
2024-07-26,ORD-21756,Running Shoes,Clothing,Latin America,1,129.4,129.4,50.17,79.23,20.0,CUST-4570,Consumer
2024-07-26,ORD-20986,VPN Annual Sub,Software & Services,Europe,4,91.66,366.64,39.92,326.72,0.0,CUST-3719,SMB
